6731	1146	-1
6734	50	-1
6734	1141	-1
6734	1630	-1
6735	1911	-1
6736	1681	-1
6743	173	-1
6744	1784	-1
6745	918	-1
6745	962	-1
6745	1053	-1
6758	1452	-1
6759	666	-1
6759	935	-1
6759	1638	-1
6762	173	-1
6765	1638	-1
6766	666	-1
6766	1911	-1
6769	1784	-1
6772	666	-1
6772	1116	-1
6772	1911	-1
6773	1034	-1
6773	1162	-1
6773	1246	-1
6773	1263	-1
6774	666	-1
6774	1449	-1
6775	173	-1
6777	1681	-1
6779	1543	-1
6782	1507	-1
6786	1784	-1
6786	1802	-1
6788	173	-1
6790	128	-1
6793	128	-1
6793	920	-1
6796	128	-1
6799	172	-1
6809	172	-1
6810	811	-1
6810	1784	-1
6810	1802	-1
6821	172	-1
6821	1565	-1
6821	1630	-1
6823	173	-1
6833	1116	-1
6837	666	-1
6837	1911	-1
6838	36	-1
6840	387	-1
6840	667	-1
6840	1448	-1
6843	1877	-1
6844	935	-1
6852	996	-1
6855	172	-1
6856	666	-1
6862	1877	-1
6864	707	-1
6867	55	-1
6867	286	-1
6867	470	-1
6867	1002	-1
6867	1629	-1
6867	1662	-1
6867	1699	-1
6867	1815	-1
6867	1906	-1
6867	1937	-1
6868	666	-1
6869	1681	-1
6874	173	-1
6876	1449	-1
6877	50	-1
6881	1288	-1
6881	1449	-1
6886	9	-1
6886	441	-1
6886	447	-1
6886	791	-1
6886	999	-1
6886	1099	-1
6886	1105	-1
6886	1230	-1
6886	1242	-1
6886	1361	-1
6886	1460	-1
6886	1476	-1
6886	1541	-1
6886	1552	-1
6886	1585	-1
6886	1792	-1
6890	1449	-1
6890	1911	-1
6893	707	-1
6894	107	-1
6899	128	-1
6900	1135	-1
6901	50	-1
6901	83	-1
6901	194	-1
6901	741	-1
6901	792	-1
6901	1122	-1
6901	1145	-1
6901	1364	-1
6901	1802	-1
6904	1877	-1
6907	707	-1
6908	415	-1
6910	1911	-1
6917	172	-1
6917	1004	-1
6918	172	-1
6919	66	-1
6920	1135	-1
6922	833	-1
6922	1492	-1
6923	602	-1
6923	1081	-1
6923	1153	-1
6923	1697	-1
6923	1827	-1
6925	1638	-1
6931	1135	-1
6939	935	-1
6943	1681	-1
6946	128	-1
6947	1449	-1
6950	1802	-1
6953	1565	-1
6953	1802	-1
6955	128	-1
6955	666	-1
6963	1449	-1
6966	172	-1
6967	1449	-1
6968	1681	-1
6970	172	-1
6970	943	-1
6975	1911	-1
6976	172	-1
6978	1681	-1
6980	227	-1
6985	707	-1
6986	908	-1
6990	1430	-1
6991	855	-1
6993	380	-1
6993	415	-1
6993	854	-1
6993	1139	-1
6993	1213	-1
6993	1474	-1
6994	1288	-1
6994	1449	-1
6994	1911	-1
6999	1492	-1
7003	341	-1
7003	349	-1
7003	359	-1
7003	422	-1
7003	426	-1
7003	556	-1
7003	841	-1
7003	918	-1
7003	969	-1
7003	1137	-1
7003	1201	-1
7003	1360	-1
7003	1550	-1
7003	1628	-1
7003	1672	-1
7003	1731	-1
7003	1763	-1
7003	1836	-1
7003	1888	-1
7003	1914	-1
7003	1969	-1
7007	50	-1
7011	107	-1
7013	1784	-1
7013	1802	-1
7014	666	-1
7019	545	-1
7019	1445	-1
7019	1728	-1
7023	241	-1
7025	344	-1
7025	654	-1
7025	1036	-1
7025	1461	-1
7025	1510	-1
7025	1604	-1
7025	1930	-1
7025	1945	-1
7035	172	-1
7036	287	-1
7038	77	-1
7038	278	-1
7038	461	-1
7038	662	-1
7038	760	-1
7038	849	-1
7038	956	-1
7038	1081	-1
7038	1120	-1
7038	1157	-1
7038	1181	-1
7038	1512	-1
7038	1623	-1
7038	1709	-1
7038	1796	-1
7038	1815	-1
7038	1953	-1
7039	1784	-1
7041	1671	-1
7043	666	-1
7043	1116	-1
7043	1911	-1
7046	50	-1
7046	1784	-1
7052	56	-1
7052	167	-1
7052	287	-1
7052	426	-1
7052	607	-1
7052	803	-1
7052	918	-1
7052	969	-1
7052	1137	-1
7052	1155	-1
7052	1190	-1
7052	1200	-1
7052	1360	-1
7052	1375	-1
7052	1550	-1
7052	1836	-1
7052	1888	-1
7054	1449	-1
7064	1638	-1
7065	545	-1
7065	1877	-1
7072	996	-1
7073	173	-1
7074	1681	-1
7075	1630	-1
7076	173	-1
7076	1449	-1
7082	895	-1
7083	50	-1
7083	227	-1
7084	1449	-1
7090	550	-1
7093	128	-1
7094	172	-1
7095	666	-1
7095	1116	-1
7096	1681	-1
7108	50	-1
7108	1146	-1
7111	408	-1
7112	55	-1
7112	745	-1
7113	172	-1
7114	1135	-1
7116	1449	-1
7117	50	-1
7119	172	-1
7122	1802	-1
7123	916	-1
7126	1146	-1
7130	1681	-1
7133	550	-1
7135	173	-1
7135	1116	-1
7140	1507	-1
7146	173	-1
7147	172	-1
7147	1630	-1
7151	1116	-1
7151	1911	-1
7159	173	-1
7159	935	-1
7163	128	-1
7163	707	-1
7166	107	-1
7166	229	-1
7166	1766	-1
7174	666	-1
7174	1116	-1
7175	1347	-1
7179	666	-1
7185	227	-1
7186	173	-1
7188	590	-1
7188	646	-1
7188	696	-1
7188	1017	-1
7188	1039	-1
7188	1334	-1
7188	1865	-1
7188	1931	-1
7192	227	-1
7192	441	-1
7194	666	-1
7196	281	-1
7196	1664	-1
7197	173	-1
7198	1449	-1
7200	1911	-1
7201	172	-1
7201	372	-1
7208	1911	-1
7215	1638	-1
7227	128	-1
7232	37	-1
7232	342	-1
7232	597	-1
7232	662	-1
7232	750	-1
7232	1115	-1
7232	1430	-1
7232	1635	-1
7232	1864	-1
7232	1943	-1
7234	50	-1
7234	1630	-1
7234	1802	-1
7235	1449	-1
7243	172	-1
7246	102	-1
7246	219	-1
7246	331	-1
7246	548	-1
7246	855	-1
7246	875	-1
7246	948	-1
7246	976	-1
7246	992	-1
7246	1031	-1
7246	1253	-1
7246	1308	-1
7246	1348	-1
7246	1372	-1
7246	1377	-1
7246	1452	-1
7246	1471	-1
7246	1553	-1
7246	1718	-1
7247	173	-1
7247	666	-1
7247	935	-1
7254	666	-1
7255	707	-1
7255	1449	-1
7256	1802	-1
7265	1135	-1
7267	1507	-1
7269	173	-1
7270	1293	-1
7273	173	-1
7273	1671	-1
7276	408	-1
7279	172	-1
7279	1784	-1
7280	1911	-1
7281	172	-1
7285	1472	-1
7287	1449	-1
7290	1507	-1
7292	172	-1
7292	1784	-1
7292	1802	-1
7295	1549	-1
7295	1594	-1
7296	1638	-1
7297	1116	-1
7299	666	-1
7299	1449	-1
7302	1004	-1
7302	1630	-1
7309	372	-1
7309	1915	-1
7311	463	-1
7311	1565	-1
7312	707	-1
7312	1449	-1
7322	172	-1
7322	1565	-1
7322	1630	-1
7327	1630	-1
7332	410	-1
7333	415	-1
7337	935	-1
7339	1004	-1
7340	707	-1
7342	1004	-1
7342	1630	-1
7344	50	-1
7345	666	-1
7347	935	-1
7352	50	-1
7356	1681	-1
7357	666	-1
7362	128	-1
7362	935	-1
7365	666	-1
7367	898	-1
7368	1259	-1
7373	383	-1
7373	493	-1
7373	824	-1
7373	965	-1
7373	1010	-1
7373	1237	-1
7373	1458	-1
7373	1562	-1
7373	1609	-1
7373	1612	-1
7373	1706	-1
7373	1756	-1
7373	1774	-1
7373	1926	-1
7376	96	-1
7376	199	-1
7376	462	-1
7376	569	-1
7376	697	-1
7376	1106	-1
7376	1298	-1
7376	1485	-1
7376	1525	-1
7376	1554	-1
7376	1666	-1
7376	1822	-1
7376	1909	-1
7377	519	-1
7377	1653	-1
7380	128	-1
7381	50	-1
7387	1911	-1
7389	172	-1
7392	1802	-1
7399	666	-1
7400	173	-1
7400	1449	-1
7402	666	-1
7403	666	-1
7403	707	-1
7403	1638	-1
7409	666	-1
7410	1784	-1
7415	173	-1
7417	50	-1
7417	172	-1
7419	1004	-1
7424	192	-1
7424	590	-1
7424	810	-1
7424	979	-1
7426	172	-1
7429	128	-1
7430	1681	-1
7431	1638	-1
7432	1681	-1
7433	666	-1
7438	1681	-1
7440	647	-1
7440	1395	-1
7446	50	-1
7457	111	-1
7458	1434	-1
7459	1146	-1
7460	1630	-1
7461	1681	-1
7462	666	-1
7462	1449	-1
7465	666	-1
7467	833	-1
7470	666	-1
7471	310	-1
7471	963	-1
7471	1256	-1
7471	1592	-1
7472	128	-1
7472	1449	-1
7473	310	-1
7474	1507	-1
7475	172	-1
7487	25	-1
7487	550	-1
7487	904	-1
7494	666	-1
7497	666	-1
7498	172	-1
7498	1552	-1
7500	707	-1
7501	666	-1
7501	1911	-1
7502	1630	-1
7505	413	-1
7505	1654	-1
7505	1779	-1
7507	50	-1
7507	1784	-1
7510	1409	-1
7513	666	-1
7517	851	-1
7520	920	-1
7520	1911	-1
7523	935	-1
7524	666	-1
7524	1449	-1
7525	1135	-1
7528	1449	-1
7528	1911	-1
7540	666	-1
7542	1449	-1
7544	666	-1
7549	415	-1
7549	1449	-1
7549	1911	-1
7551	128	-1
7554	1449	-1
7556	519	-1
7557	707	-1
7558	1802	-1
7563	682	-1
7564	1116	-1
7565	707	-1
7565	1638	-1
7566	666	-1
7566	1449	-1
7568	372	-1
7568	408	-1
7573	50	-1
7574	1915	-1
7576	1681	-1
7579	50	-1
7579	1784	-1
7582	666	-1
7583	1449	-1
7584	1135	-1
7586	1273	-1
7586	1911	-1
7590	1116	-1
7593	1237	-1
7599	935	-1
7599	1449	-1
7599	1911	-1
7600	855	-1
7600	1638	-1
7603	78	-1
7603	262	-1
7603	299	-1
7603	354	-1
7603	364	-1
7603	671	-1
7603	682	-1
7603	868	-1
7603	1011	-1
7603	1080	-1
7603	1144	-1
7603	1322	-1
7603	1522	-1
7603	1557	-1
7603	1727	-1
7603	1953	-1
7604	666	-1
7605	58	-1
7605	86	-1
7605	311	-1
7605	333	-1
7605	342	-1
7605	402	-1
7605	504	-1
7605	606	-1
7605	617	-1
7605	663	-1
7605	688	-1
7605	702	-1
7605	733	-1
7605	799	-1
7605	820	-1
7605	849	-1
7605	868	-1
7605	880	-1
7605	978	-1
7605	995	-1
7605	1081	-1
7605	1102	-1
7605	1139	-1
7605	1245	-1
7605	1279	-1
7605	1303	-1
7605	1372	-1
7605	1443	-1
7605	1474	-1
7605	1505	-1
7605	1525	-1
7605	1549	-1
7605	1551	-1
7605	1598	-1
7605	1629	-1
7605	1663	-1
7605	1724	-1
7605	1729	-1
7605	1749	-1
7605	1831	-1
7605	1909	-1
7605	1949	-1
7611	43	-1
7612	666	-1
7612	1449	-1
7613	707	-1
7614	1322	-1
7615	1911	-1
7616	1074	-1
7616	1267	-1
7623	1681	-1
7624	855	-1
7625	1911	-1
7629	172	-1
7631	722	-1
7631	1231	-1
7634	1449	-1
7636	1021	-1
7647	1630	-1
7648	962	-1
7648	1653	-1
7653	172	-1
7653	996	-1
7653	1784	-1
7653	1802	-1
7654	172	-1
7654	1802	-1
7656	1449	-1
7658	408	-1
7659	1823	-1
7662	174	-1
7662	330	-1
7662	1010	-1
7667	128	-1
7667	1273	-1
7668	1681	-1
7671	935	-1
7671	1116	-1
7671	1911	-1
7674	1449	-1
7682	1911	-1
7683	935	-1
7683	1273	-1
7685	707	-1
7685	1449	-1
7693	50	-1
7693	1784	-1
7694	851	-1
7705	666	-1
7705	1116	-1
7714	1116	-1
7715	1449	-1
7720	1449	-1
7721	172	-1
7726	172	-1
7727	666	-1
7729	1911	-1
7732	227	-1
7734	666	-1
7734	1911	-1
7748	920	-1
7750	895	-1
7752	666	-1
7752	1911	-1
7758	128	-1
7760	1021	-1
7771	288	-1
7771	310	-1
7771	824	-1
7771	879	-1
7777	1877	-1
7782	1630	-1
7784	666	-1
7786	200	-1
7791	287	-1
7794	1	-1
7794	1685	-1
7799	227	-1
7801	531	-1
7802	1877	-1
7803	1802	-1
7804	173	-1
7805	833	-1
7807	1449	-1
7808	1162	-1
7809	1881	-1
7810	748	-1
7812	1135	-1
7828	962	-1
7828	1681	-1
7829	666	-1
7831	1449	-1
7834	666	-1
7837	707	-1
7838	1911	-1
7840	173	-1
7840	707	-1
7840	1449	-1
7843	383	-1
7843	416	-1
7843	492	-1
7843	684	-1
7843	903	-1
7843	1504	-1
7843	1510	-1
7843	1725	-1
7843	1752	-1
7844	1802	-1
7849	1850	-1
7853	1877	-1
7854	172	-1
7858	550	-1
7858	1911	-1
7863	1802	-1
7866	128	-1
7870	707	-1
7872	1754	-1
7878	1449	-1
7887	173	-1
7887	707	-1
7888	1681	-1
7889	1449	-1
7891	666	-1
7892	1802	-1
7893	1823	-1
7893	1877	-1
7896	1209	-1
7899	1273	-1
7902	1681	-1
7903	1911	-1
7904	1449	-1
7906	128	-1
7908	173	-1
7915	901	-1
0	1334	-1
0	1391	-1
0	1762	-1
1	1	-1
1	550	-1
1	886	-1
1	1058	-1
1	1135	-1
1	1685	-1
3	522	-1
4	466	-1
4	1016	-1
4	1507	-1
5	569	-1
5	1226	-1
5	1273	-1
5	1867	-1
5	1911	-1
6	519	-1
8	50	-1
8	1004	-1
8	1630	-1
9	17	-1
9	248	-1
9	708	-1
9	797	-1
9	1735	-1
9	1841	-1
10	706	-1
10	1141	-1
11	476	-1
11	1009	-1
11	1628	-1
12	294	-1
12	1038	-1
13	1312	-1
13	1621	-1
15	707	-1
16	1004	-1
16	1162	-1
17	545	-1
17	1021	-1
17	1706	-1
17	1823	-1
18	1434	-1
19	76	-1
19	173	-1
19	407	-1
19	935	-1
19	1638	-1
19	1867	-1
19	1911	-1
20	1921	-1
21	1070	-1
21	1116	-1
21	1911	-1
22	173	-1
22	550	-1
22	1116	-1
23	173	-1
24	671	-1
25	262	-1
25	550	-1
25	666	-1
25	707	-1
25	1288	-1
25	1597	-1
26	407	-1
26	464	-1
26	851	-1
26	1762	-1
26	1823	-1
27	0	-1
27	1061	-1
27	1353	-1
27	1369	-1
27	1760	-1
27	1802	-1
28	415	-1
28	1911	-1
29	666	-1
29	960	-1
29	1009	-1
29	1779	-1
30	173	-1
30	1593	-1
30	1638	-1
32	173	-1
32	204	-1
32	550	-1
32	935	-1
32	1449	-1
32	1911	-1
33	666	-1
33	707	-1
33	1288	-1
33	1638	-1
34	666	-1
34	1116	-1
35	17	-1
35	248	-1
35	708	-1
35	755	-1
35	797	-1
35	1209	-1
35	1332	-1
35	1704	-1
35	1857	-1
35	1948	-1
36	182	-1
37	1449	-1
37	1911	-1
38	748	-1
38	1784	-1
39	35	-1
39	485	-1
39	494	-1
40	50	-1
40	227	-1
40	441	-1
41	550	-1
41	1273	-1
41	1333	-1
41	1593	-1
41	1813	-1
41	1867	-1
42	173	-1
42	707	-1
42	1449	-1
43	50	-1
43	172	-1
43	227	-1
43	706	-1
43	1004	-1
44	173	-1
44	1449	-1
44	1593	-1
46	173	-1
46	522	-1
46	550	-1
46	666	-1
46	1593	-1
47	664	-1
47	707	-1
47	855	-1
47	1522	-1
48	466	-1
48	1016	-1
48	1017	-1
49	1449	-1
50	1638	-1
50	1777	-1
50	1911	-1
52	27	-1
52	283	-1
52	1825	-1
53	50	-1
53	441	-1
53	748	-1
54	173	-1
54	1449	-1
54	1638	-1
55	522	-1
55	1482	-1
55	1777	-1
55	1911	-1
56	1001	-1
58	1681	-1
59	29	-1
59	262	-1
59	550	-1
59	666	-1
59	1777	-1
61	79	-1
61	1381	-1
61	1937	-1
62	200	-1
62	666	-1
62	880	-1
62	1449	-1
62	1567	-1
62	1911	-1
64	283	-1
64	380	-1
64	569	-1
64	1135	-1
64	1805	-1
64	1872	-1
65	314	-1
66	313	-1
67	707	-1
67	886	-1
67	935	-1
67	1116	-1
67	1133	-1
68	1116	-1
68	1449	-1
68	1593	-1
69	707	-1
70	29	-1
70	173	-1
70	606	-1
70	963	-1
70	1338	-1
70	1449	-1
70	1638	-1
70	1782	-1
70	1811	-1
72	920	-1
72	1638	-1
72	1911	-1
73	383	-1
73	1036	-1
73	1621	-1
73	1820	-1
74	415	-1
75	1	-1
75	415	-1
75	550	-1
75	790	-1
75	886	-1
75	1058	-1
75	1135	-1
75	1685	-1
76	935	-1
76	1638	-1
77	50	-1
77	408	-1
77	1784	-1
77	1802	-1
78	1116	-1
78	1566	-1
78	1593	-1
78	1911	-1
79	50	-1
79	172	-1
79	227	-1
79	1004	-1
80	78	-1
80	95	-1
80	98	-1
80	102	-1
80	122	-1
80	201	-1
80	255	-1
80	280	-1
80	299	-1
80	339	-1
80	391	-1
80	402	-1
80	424	-1
80	470	-1
80	486	-1
80	504	-1
80	510	-1
80	563	-1
80	645	-1
80	682	-1
80	739	-1
80	779	-1
80	783	-1
80	848	-1
80	862	-1
80	876	-1
80	880	-1
80	887	-1
80	924	-1
80	1011	-1
80	1014	-1
80	1018	-1
80	1025	-1
80	1052	-1
80	1065	-1
80	1080	-1
80	1106	-1
80	1115	-1
80	1138	-1
80	1139	-1
80	1203	-1
80	1213	-1
80	1244	-1
80	1273	-1
80	1279	-1
80	1371	-1
80	1380	-1
80	1399	-1
80	1449	-1
80	1471	-1
80	1474	-1
80	1480	-1
80	1522	-1
80	1524	-1
80	1554	-1
80	1582	-1
80	1586	-1
80	1610	-1
80	1631	-1
80	1648	-1
80	1663	-1
80	1668	-1
80	1729	-1
80	1796	-1
80	1863	-1
80	1873	-1
80	1916	-1
80	1949	-1
80	1950	-1
81	50	-1
81	955	-1
81	1105	-1
81	1309	-1
82	1868	-1
83	164	-1
83	889	-1
84	262	-1
84	550	-1
84	956	-1
84	1127	-1
85	550	-1
85	707	-1
85	1288	-1
86	996	-1
86	998	-1
86	1130	-1
86	1874	-1
87	550	-1
87	935	-1
87	1273	-1
89	128	-1
89	1449	-1
89	1831	-1
90	1108	-1
91	494	-1
91	806	-1
92	1428	-1
93	1106	-1
94	0	-1
94	387	-1
94	1061	-1
94	1353	-1
94	1369	-1
94	1760	-1
94	1802	-1
95	173	-1
95	1449	-1
96	666	-1
97	173	-1
97	935	-1
97	1449	-1
97	1638	-1
97	1911	-1
98	1189	-1
98	1287	-1
98	1703	-1
99	204	-1
99	666	-1
99	880	-1
99	1116	-1
99	1449	-1
100	707	-1
100	1288	-1
100	1449	-1
101	173	-1
101	666	-1
101	935	-1
101	1116	-1
101	1449	-1
103	666	-1
103	707	-1
103	935	-1
103	1288	-1
103	1449	-1
103	1911	-1
104	305	-1
105	262	-1
105	550	-1
105	666	-1
105	1127	-1
105	1597	-1
106	173	-1
106	666	-1
106	935	-1
106	1449	-1
108	1254	-1
109	204	-1
110	851	-1
110	1507	-1
110	1752	-1
111	550	-1
111	666	-1
111	1449	-1
111	1638	-1
113	1	-1
113	86	-1
113	204	-1
113	210	-1
113	245	-1
113	296	-1
113	367	-1
113	745	-1
113	764	-1
113	886	-1
113	920	-1
113	934	-1
113	935	-1
113	1031	-1
113	1058	-1
113	1135	-1
113	1368	-1
113	1501	-1
113	1516	-1
113	1608	-1
113	1685	-1
113	1902	-1
113	1911	-1
113	1912	-1
114	666	-1
114	1116	-1
115	204	-1
115	1116	-1
116	549	-1
116	935	-1
116	1867	-1
117	1	-1
117	550	-1
117	707	-1
117	886	-1
117	935	-1
118	1141	-1
118	1630	-1
118	1784	-1
119	550	-1
119	666	-1
119	707	-1
119	790	-1
120	1630	-1
120	1784	-1
120	1864	-1
121	550	-1
121	666	-1
121	935	-1
121	1449	-1
121	1638	-1
122	1186	-1
124	707	-1
124	1638	-1
125	666	-1
125	707	-1
125	920	-1
125	924	-1
125	1638	-1
125	1911	-1
127	935	-1
127	1867	-1
128	138	-1
128	485	-1
128	1057	-1
128	1209	-1
128	1219	-1
128	1265	-1
128	1317	-1
128	1712	-1
128	1753	-1
128	1857	-1
129	218	-1
129	431	-1
129	523	-1
129	1206	-1
129	1304	-1
131	666	-1
131	1449	-1
132	173	-1
132	1288	-1
134	707	-1
134	1685	-1
134	1857	-1
136	707	-1
136	1522	-1
136	1638	-1
137	182	-1
137	1108	-1
139	173	-1
139	935	-1
139	1867	-1
141	611	-1
142	707	-1
142	1638	-1
143	0	-1
143	476	-1
143	1061	-1
143	1353	-1
143	1369	-1
143	1681	-1
143	1760	-1
143	1802	-1
144	173	-1
144	204	-1
144	666	-1
144	707	-1
144	1288	-1
144	1449	-1
144	1638	-1
144	1911	-1
145	128	-1
145	920	-1
145	1867	-1
145	1911	-1
145	1953	-1
146	1449	-1
147	50	-1
147	103	-1
147	1004	-1
147	1105	-1
147	1162	-1
148	106	-1
148	142	-1
148	163	-1
148	169	-1
148	174	-1
148	177	-1
148	182	-1
148	184	-1
148	195	-1
148	225	-1
148	239	-1
148	356	-1
148	405	-1
148	444	-1
148	489	-1
148	492	-1
148	493	-1
148	590	-1
148	638	-1
148	696	-1
148	767	-1
148	798	-1
148	804	-1
148	1071	-1
148	1394	-1
148	1427	-1
148	1450	-1
148	1504	-1
148	1507	-1
148	1510	-1
148	1612	-1
148	1706	-1
148	1789	-1
148	1820	-1
148	1828	-1
148	1844	-1
148	1887	-1
148	1931	-1
149	924	-1
149	1449	-1
150	173	-1
150	1449	-1
150	1638	-1
150	1867	-1
150	1911	-1
151	173	-1
151	407	-1
151	707	-1
151	935	-1
151	1070	-1
151	1095	-1
151	1593	-1
151	1638	-1
151	1813	-1
152	646	-1
153	354	-1
153	666	-1
153	1735	-1
154	0	-1
154	1061	-1
154	1353	-1
154	1369	-1
154	1760	-1
154	1802	-1
156	35	-1
156	202	-1
156	253	-1
156	283	-1
156	323	-1
156	362	-1
156	433	-1
156	489	-1
156	517	-1
156	641	-1
156	740	-1
156	810	-1
156	824	-1
156	834	-1
156	898	-1
156	1000	-1
156	1021	-1
156	1035	-1
156	1243	-1
156	1256	-1
156	1268	-1
156	1338	-1
156	1605	-1
156	1706	-1
156	1768	-1
156	1799	-1
156	1849	-1
156	1893	-1
156	1931	-1
156	1958	-1
157	173	-1
157	1449	-1
158	408	-1
158	1004	-1
158	1082	-1
160	666	-1
160	924	-1
160	1135	-1
160	1566	-1
160	1911	-1
161	1735	-1
162	1395	-1
163	173	-1
163	707	-1
163	935	-1
163	1135	-1
163	1449	-1
164	182	-1
165	173	-1
165	550	-1
165	1449	-1
166	550	-1
166	935	-1
166	1288	-1
166	1911	-1
167	128	-1
168	128	-1
168	1449	-1
170	408	-1
170	1082	-1
170	1162	-1
171	128	-1
171	1185	-1
171	1288	-1
172	313	-1
173	173	-1
173	415	-1
173	1449	-1
173	1867	-1
174	173	-1
174	415	-1
174	935	-1
174	1133	-1
174	1449	-1
175	880	-1
175	1911	-1
176	0	-1
176	387	-1
176	1353	-1
176	1369	-1
176	1760	-1
176	1802	-1
177	128	-1
177	707	-1
177	1288	-1
178	1802	-1
179	666	-1
179	1638	-1
180	173	-1
180	306	-1
180	549	-1
180	550	-1
180	666	-1
180	935	-1
180	1288	-1
181	172	-1
181	1915	-1
182	1	-1
182	204	-1
182	550	-1
182	586	-1
182	886	-1
182	1058	-1
182	1116	-1
182	1685	-1
183	173	-1
183	549	-1
183	707	-1
183	880	-1
183	1911	-1
186	565	-1
186	603	-1
186	1490	-1
186	1516	-1
187	982	-1
188	354	-1
188	1347	-1
188	1712	-1
190	666	-1
191	671	-1
193	666	-1
193	1116	-1
193	1133	-1
194	29	-1
194	1777	-1
195	0	-1
195	387	-1
195	1061	-1
195	1337	-1
195	1353	-1
195	1369	-1
195	1681	-1
195	1760	-1
195	1802	-1
196	33	-1
196	56	-1
196	62	-1
196	94	-1
196	117	-1
196	230	-1
196	231	-1
196	242	-1
196	274	-1
196	294	-1
196	349	-1
196	367	-1
196	426	-1
196	435	-1
196	474	-1
196	487	-1
196	506	-1
196	521	-1
196	555	-1
196	598	-1
196	630	-1
196	663	-1
196	729	-1
196	731	-1
196	742	-1
196	748	-1
196	755	-1
196	789	-1
196	832	-1
196	912	-1
196	974	-1
196	1026	-1
196	1131	-1
196	1157	-1
196	1186	-1
196	1204	-1
196	1317	-1
196	1364	-1
196	1405	-1
196	1425	-1
196	1442	-1
196	1497	-1
196	1549	-1
196	1620	-1
196	1636	-1
196	1645	-1
196	1651	-1
196	1677	-1
196	1710	-1
196	1767	-1
196	1817	-1
196	1870	-1
196	1876	-1
196	1895	-1
196	1945	-1
197	50	-1
197	1004	-1
197	1162	-1
197	1784	-1
198	666	-1
198	920	-1
198	1638	-1
199	142	-1
199	158	-1
199	174	-1
199	192	-1
199	277	-1
199	302	-1
199	305	-1
199	314	-1
199	336	-1
199	457	-1
199	559	-1
199	638	-1
199	641	-1
199	764	-1
199	798	-1
199	857	-1
199	979	-1
199	982	-1
199	1010	-1
199	1124	-1
199	1158	-1
199	1256	-1
199	1318	-1
199	1392	-1
199	1877	-1
199	1951	-1
200	172	-1
200	408	-1
200	1630	-1
200	1784	-1
201	494	-1
201	806	-1
202	283	-1
202	380	-1
202	1273	-1
202	1638	-1
202	1805	-1
203	173	-1
203	707	-1
203	790	-1
203	1449	-1
203	1638	-1
204	1293	-1
205	50	-1
205	172	-1
205	441	-1
205	1004	-1
205	1630	-1
207	1021	-1
207	1199	-1
207	1799	-1
208	1273	-1
208	1867	-1
208	1911	-1
209	173	-1
209	550	-1
209	1449	-1
210	415	-1
210	707	-1
210	1135	-1
210	1287	-1
211	1757	-1
211	1762	-1
212	81	-1
212	409	-1
212	484	-1
212	502	-1
212	530	-1
212	575	-1
212	642	-1
212	664	-1
212	707	-1
212	849	-1
212	910	-1
212	998	-1
212	1032	-1
212	1033	-1
212	1116	-1
212	1150	-1
212	1214	-1
212	1286	-1
212	1343	-1
212	1372	-1
212	1396	-1
212	1446	-1
212	1449	-1
212	1489	-1
212	1516	-1
212	1575	-1
212	1638	-1
212	1658	-1
212	1663	-1
212	1696	-1
212	1724	-1
212	1777	-1
212	1791	-1
212	1852	-1
212	1902	-1
212	1913	-1
213	46	-1
213	180	-1
213	277	-1
213	330	-1
213	457	-1
213	594	-1
213	857	-1
213	898	-1
213	903	-1
213	940	-1
213	1110	-1
213	1192	-1
213	1334	-1
213	1472	-1
213	1507	-1
213	1612	-1
213	1756	-1
213	1930	-1
213	1944	-1
215	666	-1
215	880	-1
215	1449	-1
216	128	-1
216	1288	-1
217	641	-1
217	1110	-1
217	1778	-1
218	666	-1
218	935	-1
218	1449	-1
218	1911	-1
219	834	-1
219	898	-1
220	341	-1
220	452	-1
220	725	-1
220	844	-1
220	890	-1
220	1324	-1
220	1408	-1
220	1537	-1
220	1710	-1
220	1800	-1
222	172	-1
222	1141	-1
223	204	-1
223	1116	-1
223	1911	-1
224	666	-1
224	707	-1
224	1638	-1
225	666	-1
225	1449	-1
225	1501	-1
225	1638	-1
225	1911	-1
226	835	-1
226	1209	-1
226	1857	-1
226	1948	-1
227	415	-1
227	666	-1
227	707	-1
227	935	-1
228	306	-1
228	549	-1
228	855	-1
228	1226	-1
228	1638	-1
229	50	-1
229	241	-1
229	570	-1
229	748	-1
229	1146	-1
230	128	-1
230	920	-1
230	1135	-1
230	1868	-1
231	707	-1
231	1449	-1
231	1953	-1
232	227	-1
232	996	-1
232	1004	-1
232	1130	-1
232	1802	-1
233	935	-1
233	1116	-1
233	1407	-1
233	1911	-1
234	415	-1
234	494	-1
234	603	-1
234	666	-1
234	729	-1
234	1407	-1
234	1636	-1
234	1638	-1
235	707	-1
235	1449	-1
235	1777	-1
236	1312	-1
236	1762	-1
237	707	-1
237	935	-1
238	173	-1
238	707	-1
238	1449	-1
239	1104	-1
239	1281	-1
240	1490	-1
240	1868	-1
241	172	-1
241	227	-1
241	441	-1
241	531	-1
241	914	-1
242	128	-1
242	283	-1
242	380	-1
242	666	-1
242	1805	-1
243	305	-1
243	1745	-1
244	173	-1
244	1449	-1
244	1593	-1
244	1638	-1
245	1449	-1
246	666	-1
246	1449	-1
247	313	-1
248	415	-1
248	1095	-1
248	1116	-1
248	1407	-1
248	1593	-1
248	1638	-1
248	1911	-1
249	707	-1
249	1449	-1
250	666	-1
250	790	-1
